Country Name,Country Code,year,gdp_per_capita,co2_per_capita
Kiribati,KIR,1997,953.162998384941,39.1565453433236
St. Kitts and Nevis,KNA,1997,8626.72257471312,334.450752930078
Kuwait,KWT,1997,16977.3895620399,3295.75530317267
Lao PDR,LAO,1997,339.09319241187,14.8030310356091
Lebanon,LBN,1997,3834.0590787531,507.201439619815
Liberia,LBR,1997,122.627993745516,17.6124086066904
Libya,LBY,1997,6061.81366033598,999.288245684021
St. Lucia,LCA,1997,5282.37011402006,227.516576676445
Least developed countries: UN classification,LDC,1997,302.814162340806,17.7079013206748
Low income,LIC,1997,305.583033413587,42.2496167525539
Liechtenstein,LIE,1997,73590.8620289713,131.005990025786
Sri Lanka,LKA,1997,827.035756058631,46.4248388807996
Lower middle income,LMC,1997,597.792781411356,145.778395819303
Low & middle income,LMY,1997,1201.98723733235,233.460947019828
Lesotho,LSO,1997,501.981388900965,43.7990567260157
Late-demographic dividend,LTE,1997,1757.24066189517,212.348725978186
Lithuania,LTU,1997,2844.16286797492,467.213065902194
Luxembourg,LUX,1997,46641.6408754876,2112.55264247553
Latvia,LVA,1997,2609.89308697195,382.383684631528
"Macao SAR, China",MAC,1997,17415.6982810978,335.396680677479
Morocco,MAR,1997,1426.30114746094,126.198303271073
Moldova,MDA,1997,657.29213459795,254.147397354338
Madagascar,MDG,1997,284.371843967244,12.5097002693318
Maldives,MDV,1997,1898.43225010526,147.125596220107
Mexico,MEX,1997,5567.35599516667,422.536784833442
Marshall Islands,MHL,1997,2230.75377088451,139.197995081591
Middle income,MIC,1997,1263.93755302408,264.217939899282
North Macedonia,MKD,1997,1959.56073782188,576.678784334986
Mali,MLI,1997,320.75152297828,5.71051326833899
Malta,MLT,1997,9893.18898998688,773.587789777864
Myanmar,MMR,1997,108.039770292032,18.4302380751227
Montenegro,MNE,1997,1375.32616813442,35.6151931093319
Mongolia,MNG,1997,515.298004947316,372.355725479051
Mozambique,MOZ,1997,287.532091475389,7.74051866302759
Mauritania,MRT,1997,859.28395817576,88.6147603298136
Mauritius,MUS,1997,3695.73668844327,186.418533777727
Malawi,MWI,1997,366.954461274104,9.02410456748088
Malaysia,MYS,1997,4678.56390058182,625.383981846858
North America,NAC,1997,30518.0718884439,1818.40563221178
Namibia,NAM,1997,2459.64511763936,115.268368192113
New Caledonia,NCL,1997,15704.9593483537,831.706787969262
Niger,NER,1997,220.562957209,9.98377307792018
Nigeria,NGA,1997,1720.27540949396,49.319809175164
Nicaragua,NIC,1997,912.757429788533,71.9335681387159
Netherlands,NLD,1997,26744.9601318097,1209.02002569286
Norway,NOR,1997,36629.0309036621,933.424102824056
Nepal,NPL,1997,211.834869589153,13.2410275766014
Nauru,NRU,1997,3661.02846701327,626.658952901423
New Zealand,NZL,1997,17474.187029724,892.976442957531
OECD members,OED,1997,21776.2051995173,1010.64991665278
Oman,OMN,1997,8234.64063759005,806.471190017893
Other small states,OSS,1997,4678.51999052447,356.466817361755
Pakistan,PAK,1997,438.030942680153,79.1836357779848
Panama,PAN,1997,3545.97670392453,223.24884819175
Peru,PER,1997,2300.67200774461,122.484377751384
Philippines,PHL,1997,1273.27604875636,111.903090234189
Palau,PLW,1997,7944.59907223327,945.458941490782
Papua New Guinea,PNG,1997,989.721550965343,55.1198759111128
Poland,POL,1997,4137.00831823145,1002.3057220055
Pre-demographic dividend,PRE,1997,720.575466777837,25.1732259643226
Portugal,PRT,1997,11575.5071124358,576.105078313821
Paraguay,PRY,1997,2078.50841313824,93.0441246703372
West Bank and Gaza,PSE,1997,1389.16497137651,12.7621933410333
West Bank and Gaza,PSE,1997,1389.16497137651,0.146326756371101
Pacific island small states,PSS,1997,2035.88564452676,78.8462968706125
Post-demographic dividend,PST,1997,24482.6157813598,730.853429607795
French Polynesia,PYF,1997,16423.0214308681,213.359318570544
Qatar,QAT,1997,20522.8012995179,7201.70278249594
Romania,ROU,1997,1577.33656023974,5.07436293499976
Romania,ROU,1997,1577.33656023974,553.230231427187
Rwanda,RWA,1997,238.749371368214,9.0866555663352
South Asia,SAS,1997,415.002724170031,91.4009140337286
Saudi Arabia,SAU,1997,11545.3455998551,1276.56306447272
Sudan,SDN,1997,373.09375,19.3207488028917
Senegal,SEN,1997,650.776321407448,39.8371908479859
Singapore,SGP,1997,26375.8653668113,1758.96426936319
Solomon Islands,SLB,1997,1292.23951946469,47.253808782674
Sierra Leone,SLE,1997,199.880001395777,11.328643106675
El Salvador,SLV,1997,1748.92111971129,106.671068614959
Serbia,SRB,1997,3573.50440240049,175.952329842639
Small states,SST,1997,4473.96160624632,374.040936939718
Sao Tome and Principe,STP,1997,661.668232822488,46.2851593615319
Suriname,SUR,1997,2067.59814938391,526.906523661799
Slovak Republic,SVK,1997,5172.41757491248,844.689070853204
Slovenia,SVN,1997,10436.7260661871,884.003241474001
Sweden,SWE,1997,30324.1845796306,660.906403174867
Seychelles,SYC,1997,7746.69851330444,509.479234278808
Syrian Arab Republic,SYR,1997,940.826589804978,314.227369501223
Chad,TCD,1997,201.384076969355,3.07746482495117
Togo,TGO,1997,448.001096915436,23.2730061442942
Thailand,THA,1997,2473.14096982086,352.62815611999
Tajikistan,TJK,1997,150.088550171239,51.6288454236954
Turkmenistan,TKM,1997,565.022638048501,772.432855233793
Timor-Leste,TLS,1997,348.86424098109,0.0
Tonga,TON,1997,2135.52111086276,118.050218842022
South Asia (IDA & IBRD),TSA,1997,415.002724170031,48.132699011757
Trinidad and Tobago,TTO,1997,4393.94496943068,1542.75600833122
Tunisia,TUN,1997,2202.06090620956,204.179479716104
Tuvalu,TUV,1997,1461.08618049276,43.9753561921238
Tanzania,TZA,1997,363.597686767578,10.1609442577342
Uganda,UGA,1997,286.846637912964,5.71259793234995
Ukraine,UKR,1997,987.489807128906,744.51085124992
Upper middle income,UMC,1997,1845.29469515271,417.651714460016
Uruguay,URY,1997,7436.29342620682,188.0434405232
United States,USA,1997,31459.1389804773,2216.19699577116
Uzbekistan,UZB,1997,620.59129581366,485.241379625154
St. Vincent and the Grenadines,VCT,1997,3073.7784743848,138.521525648559
Vanuatu,VUT,1997,1562.03090670153,54.1879257918551
World,WLD,1997,5394.04933498749,441.027315406714
Samoa,WSM,1997,1607.88744330521,84.0211544304932
South Africa,ZAF,1997,3700.23554789867,945.30441534856
Zambia,ZMB,1997,465.871942164799,27.6038468166452
Zimbabwe,ZWE,1997,750.583100340929,136.137101646367
Aruba,ABW,1998,18828.0870594071,1491.4893854368
Africa Eastern and Southern,AFE,1998,697.079415310028,18.3317347302544
Africa Western and Central,AFW,1998,1141.48665070696,9.37951910564916
Angola,AGO,1998,429.188126933192,64.1905534747299
Albania,ALB,1998,831.175344077295,61.1903856188262
Andorra,AND,1998,18536.5084282698,7.57644628099174
Andorra,AND,1998,18536.5084282698,684.309616336645
United Arab Emirates,ARE,1998,24889.4269192279,3334.31467679341
Argentina,ARG,1998,8218.99212764682,417.290237584332
Armenia,ARM,1998,590.239947333459,119.173963913872
Antigua and Barbuda,ATG,1998,10906.8785406961,481.235501238417
Australia,AUS,1998,21516.0403147759,1933.6072210425
Austria,AUT,1998,27212.4642905708,881.152330342689
Azerbaijan,AZE,1998,561.906807871869,436.582221076631
Burundi,BDI,1998,144.456948255536,4.58935969559881
Belgium,BEL,1998,25338.4432934904,1265.74110304788
Benin,BEN,1998,361.601983057505,20.7204320344585
Burkina Faso,BFA,1998,249.53173292493,8.68102231563897
Bangladesh,BGD,1998,385.616881752796,20.2109929213299
Bulgaria,BGR,1998,1820.44866449942,655.908653488939
Bahrain,BHR,1998,11625.0343768343,3167.16289934475
"Bahamas, The",BHS,1998,21667.448821694,681.697966231772
Bosnia and Herzegovina,BIH,1998,1006.70479669823,380.643836376263
Belarus,BLR,1998,1511.32531567314,634.759085626917
Belize,BLZ,1998,4125.92539958166,182.305080017291
Bermuda,BMU,1998,51629.2814855126,699.828610670619
Bolivia,BOL,1998,1022.14506519545,143.43527824733
Brazil,BRA,1998,5105.89246192003,199.325120895909
Barbados,BRB,1998,10734.3637242884,478.378614375982
Bhutan,BTN,1998,638.278962310609,73.9915279913532
Botswana,BWA,1998,2981.19639702109,240.895084371344
Central African Republic,CAF,1998,266.570544600384,7.60591323040325
Canada,CAN,1998,21024.5850687045,1806.02667610428
Central Europe and the Baltics,CEB,1998,4117.99990144172,536.093892319397
Switzerland,CHE,1998,42680.5867322391,652.89768355665
Chile,CHL,1998,5419.82417297191,418.79404603935
China,CHN,1998,835.095348597432,290.409245372284
Cote d'Ivoire,CIV,1998,1177.37133815342,45.0227398546996
Cameroon,CMR,1998,798.745621406677,27.6347816759187
"Congo, Dem. Rep.",COD,1998,131.461338858019,5.00145247214753
"Congo, Dem. Rep.",COD,1998,131.461338858019,0.0365511493188883
Colombia,COL,1998,2604.87166959518,186.260545562068
Comoros,COM,1998,704.479817408486,17.0198181183694
Costa Rica,CRI,1998,3617.45756666726,153.141489568231
Caribbean small states,CSS,1998,5558.82422899327,502.537340096492
Cuba,CUB,1998,2332.30656133119,248.586781352833
Cyprus,CYP,1998,15092.828125,804.928048508577
Germany,DEU,1998,27395.9440608051,1150.86099470687
Djibouti,DJI,1998,735.349107889529,58.430525755599
Dominica,DMA,1998,4664.24268142919,126.401972750177
Denmark,DNK,1998,33346.4884298957,1203.13735044201
Dominican Republic,DOM,1998,2607.85457321405,244.222631885216
Algeria,DZA,1998,1603.36623200836,374.874520627281
Early-demographic dividend,EAR,1998,1209.079710361,98.7014735695222
Ecuador,ECU,1998,2284.01572847769,207.036238608298
Euro area,EMU,1998,22144.6949274767,905.706471606828
Eritrea,ERI,1998,341.91736400208,22.2336402302015
Spain,ESP,1998,15382.3348573373,717.052643274686
Estonia,EST,1998,4093.39247738765,1320.6820983439
Ethiopia,ETH,1998,126.465095781244,7.00139954613058
European Union,EUU,1998,18616.5119307706,760.604433622875
Fragile and conflict affected situations,FCS,1998,902.662957751523,67.4259371571444
Finland,FIN,1998,25999.9861694953,1213.67588806218
Fiji,FJI,1998,2010.49636073149,102.144099336374
France,FRA,1998,24869.4030795939,708.822939716383
Gabon,GAB,1998,3699.99513906504,351.703898665861
United Kingdom,GBR,1998,28396.3523548013,1009.98236566949
Georgia,GEO,1998,851.515542450841,122.303499448296
Ghana,GHA,1998,400.366799508524,37.6990100980264
Guinea,GIN,1998,647.379920832778,18.166140176742
"Gambia, The",GMB,1998,610.234711461724,21.036139235545
Guinea-Bissau,GNB,1998,497.724279563733,16.7195655513637
Equatorial Guinea,GNQ,1998,577.868525342745,90.7090916311605
Greece,GRC,1998,13022.9648774809,893.19503531432
Grenada,GRD,1998,4206.28052894181,202.184338465546
Greenland,GRL,1998,20496.578783559,831.624797707239
Guatemala,GTM,1998,1741.20114182856,87.6434667630818
Guyana,GUY,1998,939.685488169724,245.874257429635
High income,HIC,1998,21090.4317620041,1290.04677489823
"Hong Kong SAR, China",HKG,1998,25808.8609899709,539.153661440018
Honduras,HND,1998,988.655986927253,84.0811684287111
Heavily indebted poor countries (HIPC),HPC,1998,367.63883769207,18.6725309520996
Croatia,HRV,1998,5712.58985659548,488.782980056221
Haiti,HTI,1998,465.363306259051,16.7730359084212
Hungary,HUN,1998,4751.7732430202,632.852954117315
IBRD only,IBD,1998,1428.92521382257,160.031183795914
IDA & IBRD total,IBT,1998,1239.87033049332,132.117250923229
IDA total,IDA,1998,561.866003128145,28.6855378328577
IDA blend,IDB,1998,964.268672872189,54.8329970352778
Indonesia,IDN,1998,454.877800792123,119.217843695268
IDA only,IDX,1998,344.469083901452,15.173147663936
India,IND,1998,413.630864056851,106.658543172149
Ireland,IRL,1998,24294.8547674007,1138.73928807846
Iraq,IRQ,1998,900.937142559106,367.82875308428
Iceland,ISL,1998,31519.1647473126,846.646788115736
Israel,ISR,1998,20188.8141481667,1064.71376257935
Italy,ITA,1998,22365.1837644545,841.080767124411
Jamaica,JAM,1998,3419.49352868739,419.87664186766
Jordan,JOR,1998,1532.11380395602,336.794793704144
Japan,JPN,1998,32423.7556133801,1004.52804899077
Kazakhstan,KAZ,1998,1414.59289652597,928.195351946925
Kenya,KEN,1998,487.883239905452,35.2071137443159
Kyrgyz Republic,KGZ,1998,345.137046084246,136.913407694426
Cambodia,KHM,1998,258.780953189377,16.9776210023268
Kiribati,KIR,1998,874.484349123221,41.5169243415295
St. Kitts and Nevis,KNA,1998,8710.78984057184,345.057215373986
Kuwait,KWT,1998,14066.9509572183,3101.22740872043
Lao PDR,LAO,1998,243.923962451418,16.0766757485552
Lebanon,LBN,1998,4124.85527892575,520.072550216456
Liberia,LBR,1998,134.675393352518,17.4953614203856
Libya,LBY,1998,5301.08354775559,961.213999727794
St. Lucia,LCA,1998,5672.51373770766,224.048151560487
Least developed countries: UN classification,LDC,1998,299.672387401723,16.7171773980253
Low income,LIC,1998,304.491352943612,41.6127053368377
Liechtenstein,LIE,1998,78302.9905905848,135.338020557274
Sri Lanka,LKA,1998,847.533577843861,47.0085480249928
Lower middle income,LMC,1998,597.802461520308,138.466550134884
Low & middle income,LMY,1998,1161.1055810429,224.440084316992
Lesotho,LSO,1998,464.683745548265,44.1033979693689
Late-demographic dividend,LTE,1998,1678.89693447915,206.703305621263
Lithuania,LTU,1998,3180.64498555255,492.28444158069
Luxembourg,LUX,1998,47445.3810812051,1919.45287335846
Latvia,LVA,1998,2893.79998716563,366.098983210823
"Macao SAR, China",MAC,1998,16094.9913844594,340.837617497652
Morocco,MAR,1998,1668.49755859375,124.748946476791
Moldova,MDA,1998,578.734627562193,224.29020788478
Madagascar,MDG,1998,284.192923139852,12.7140865734179
Maldives,MDV,1998,1980.38448396751,130.258099457204
Mexico,MEX,1998,5832.69342004468,430.792165421404
Marshall Islands,MHL,1998,2254.16054870567,146.636321263446
Middle income,MIC,1998,1221.1178559528,254.070892491478
North Macedonia,MKD,1998,1875.81662735988,661.912221757628
Mali,MLI,1998,356.647044025322,6.9628588536006
Malta,MLT,1998,10408.1157380149,643.567831057288
Myanmar,MMR,1998,145.950830383757,19.419082642284
Montenegro,MNE,1998,1405.81632669854,37.6166630133199
Mongolia,MNG,1998,483.878066074871,365.848303542166
Mozambique,MOZ,1998,320.125121723292,7.4498451316523
Mauritania,MRT,1998,821.266378551937,55.9508552485768
Mauritius,MUS,1998,3641.62142564086,200.032764050175
Malawi,MWI,1998,236.045479450504,8.79618949663964
Malaysia,MYS,1998,3294.30978444095,560.594936221437
North America,NAC,1998,31691.9492537212,1809.87702099739
Namibia,NAM,1998,2235.24515468625,117.982248106746
New Caledonia,NCL,1998,16614.5978812179,798.835855738478
Niger,NER,1998,246.090855923026,9.97749400998446
Nigeria,NGA,1998,1822.46998452473,44.8020777721667
Nicaragua,NIC,1998,949.155373494771,77.1924262779803
Netherlands,NLD,1998,27924.281808994,1189.11090664366
Norway,NOR,1998,34803.4634058738,947.558445894627
Nepal,NPL,1998,205.075246306069,11.0934259181702
Nauru,NRU,1998,2908.84986525428,610.197842961623
New Zealand,NZL,1998,14738.4455703918,849.610130060957
OECD members,OED,1998,21771.4465206304,1002.24164035126
Oman,OMN,1998,7219.02932432025,837.840850159048
Other small states,OSS,1998,4635.15882617706,340.857740725875
Pakistan,PAK,1998,424.453697798497,78.5402427059896
Panama,PAN,1998,3807.83868807701,226.719991660246
Peru,PER,1998,2156.39377651613,119.260618508827
Philippines,PHL,1998,982.865943728564,105.988083734542
Palau,PLW,1998,8047.91621679983,924.723378446777
Papua New Guinea,PNG,1998,733.479860137662,57.9096124174959
Poland,POL,1998,4533.5356551781,922.697947965791
Pre-demographic dividend,PRE,1998,741.382596228637,23.1232634693485
Portugal,PRT,1998,12199.206385024,618.967267743433
Paraguay,PRY,1998,1889.88455618586,96.055124199084
West Bank and Gaza,PSE,1998,1465.04605685868,19.2589002732352
West Bank and Gaza,PSE,1998,1465.04605685868,0.216594011023681
Pacific island small states,PSS,1998,1728.10547677798,76.9404493936746
Post-demographic dividend,PST,1998,24458.4576370477,726.061294436135
French Polynesia,PYF,1998,16759.7141702526,205.390461766913
Qatar,QAT,1998,17665.4408438222,6265.56386973909
Romania,ROU,1998,1852.5549693339,4.54217490077905
Romania,ROU,1998,1852.5549693339,486.903393960402
Rwanda,RWA,1998,246.154673288384,8.21173453676297
South Asia,SAS,1998,413.676322288749,90.7951450208287
Saudi Arabia,SAU,1998,9836.05729768574,1208.744411566
Sudan,SDN,1998,350.702880859375,16.2800617563312
Senegal,SEN,1998,684.588105785786,40.8240363080144
Singapore,SGP,1998,21829.2737831583,1441.17873506443
Solomon Islands,SLB,1998,1091.89096889326,45.9862992772256
Sierra Leone,SLE,1998,156.51811883387,10.5622193766518
El Salvador,SLV,1998,1859.73085887742,109.215199896001
Serbia,SRB,1998,2775.47372982047,178.602349841318
Small states,SST,1998,4496.03901702663,364.022148611248
Sao Tome and Principe,STP,1998,513.569380269738,45.9477240696448
Suriname,SUR,1998,2428.58641994202,517.486548620344
Slovak Republic,SVK,1998,5560.916177503,836.500287069756
Slovenia,SVN,1998,11131.5666628231,844.81111820411
Sweden,SWE,1998,30605.3669074811,665.158929679491
Seychelles,SYC,1998,8209.51444287,569.461636239151
Syrian Arab Republic,SYR,1998,960.837504927725,355.128875372164
Chad,TCD,1998,219.779530915601,3.01297292452916
Togo,TGO,1998,461.158245854911,29.3248789462169
Thailand,THA,1998,1847.70379269771,305.473908263235
Tajikistan,TJK,1998,213.749145581577,55.2936643994965
Turkmenistan,TKM,1998,590.791293266381,734.994476692105
Timor-Leste,TLS,1998,345.59090957317,0.0
Tonga,TON,1998,1888.83194028282,109.682450579681
South Asia (IDA & IBRD),TSA,1998,413.676322288749,48.1383611636381
Trinidad and Tobago,TTO,1998,4612.70900312686,1565.09994334496
Tunisia,TUN,1998,2285.01933541864,213.918671358734
Tuvalu,TUV,1998,1459.64937141718,46.8010854564635
Tanzania,TZA,1998,386.378448486328,8.81350352491974
Uganda,UGA,1998,292.453037058835,6.35055731065647
Ukraine,UKR,1998,831.336791992188,713.331669244409
Upper middle income,UMC,1998,1770.42756924785,404.287453239178
Uruguay,URY,1998,7836.89183322307,189.481580090015
United States,USA,1998,32853.6769523009,2179.12668904033
Uzbekistan,UZB,1998,621.048904301242,539.854937929272
St. Vincent and the Grenadines,VCT,1998,3301.10018129103,167.037890174218
Vanuatu,VUT,1998,1470.97189048658,50.1228421099224
World,WLD,1998,5294.21706064972,431.90175568921
Samoa,WSM,1998,1506.30359215846,85.0431888441511
South Africa,ZAF,1998,3309.60933087472,917.771187822372
Zambia,ZMB,1998,373.084763057408,25.5193103165324
Zimbabwe,ZWE,1998,552.448328691252,131.533118501584
Aruba,ABW,1999,19216.1972354472,1458.48468765679
Africa Eastern and Southern,AFE,1999,670.42421254121,17.1673383437383
Africa Western and Central,AFW,1999,523.797280235566,9.28273381515185
Angola,AGO,1999,392.725539027496,73.7102004800664
Albania,ALB,1999,1056.34481153033,101.407510563012
Andorra,AND,1999,18875.2883698571,8.00143389286327
Andorra,AND,1999,18875.2883698571,716.720989576119
United Arab Emirates,ARE,1999,25855.8605046587,3036.52338192254
Argentina,ARG,1999,7705.54288252851,428.508337552073
Armenia,ARM,1999,582.669886150895,106.719591962025
Antigua and Barbuda,ATG,1999,11342.3349230913,483.411970164825
Australia,AUS,1999,20749.6443779096,1892.91793498878
Austria,AUT,1999,27078.7081612201,848.10762723553
Azerbaijan,AZE,1999,573.893528734031,400.806245389538
Burundi,BDI,1999,127.51419578119,4.48521425375192
Belgium,BEL,1999,25252.8019066564,1212.6952495701
Benin,BEN,1999,525.130597245974,24.8195932380443
Burkina Faso,BFA,1999,292.836958697313,8.99264471477152
Bangladesh,BGD,1999,388.095684268235,20.7237458232633
Bulgaria,BGR,1999,1660.9089125393,581.665301377174
Bahrain,BHR,1999,12123.3534715368,2985.84030567043
"Bahamas, The",BHS,1999,24041.0933188158,667.659995403152
Bosnia and Herzegovina,BIH,1999,1134.60298042083,379.75867221241
Belarus,BLR,1999,1210.6117195862,610.696242408925
Belize,BLZ,1999,4289.5277590653,214.384223295103
Bermuda,BMU,1999,54388.3417315621,717.609700747305
Bolivia,BOL,1999,979.344494964572,132.837818495711
Brazil,BRA,1999,3493.57192043228,199.461923747866
Barbados,BRB,1999,11244.3087668392,498.076630271175
Bhutan,BTN,1999,685.419830628567,71.7986796557943
Botswana,BWA,1999,3339.99596033431,223.510085447139
Central African Republic,CAF,1999,267.995954011083,7.79266496295308
Canada,CAN,1999,22315.2466731545,1800.27725532228
Central Europe and the Baltics,CEB,1999,3998.01799002332,507.045485690118
Switzerland,CHE,1999,41695.6912912021,631.031775352206
Chile,CHL,1999,4933.55581516755,434.568270808037
China,CHN,1999,881.146614068925,282.709627560837
Cote d'Ivoire,CIV,1999,1096.13520587572,44.6931117268296
Cameroon,CMR,1999,796.262649784591,26.3442128318844
"Congo, Dem. Rep.",COD,1999,96.3192243479286,4.27840980050353
"Congo, Dem. Rep.",COD,1999,96.3192243479286,0.0295471481529183
Colombia,COL,1999,2241.22911801216,155.865614798345
Comoros,COM,1999,707.228776682623,17.7539854143118
Costa Rica,CRI,1999,3690.96154778297,154.165453090636
Caribbean small states,CSS,1999,5959.88473285313,541.482697596916
Cuba,CUB,1999,2561.77980406838,254.045036678977
Cyprus,CYP,1999,15287.91796875,792.375245895127
Germany,DEU,1999,26965.4922773722,1090.94177543636
Djibouti,DJI,1999,740.21930978973,58.2124091813326
Dominica,DMA,1999,4817.18105502046,132.706813955784
Denmark,DNK,1999,33426.2381077405,1099.99200457898
Dominican Republic,DOM,1999,2620.8896817272,242.790819116378
Algeria,DZA,1999,1596.11822239025,340.268378679027
Early-demographic dividend,EAR,1999,1255.06572658008,101.277695709808
Ecuador,ECU,1999,1575.30234730971,189.752705722412
Euro area,EMU,1999,22011.2608875031,881.344817684598
Eritrea,ERI,1999,311.336209255125,22.8995631388533
Spain,ESP,1999,15707.9473068138,761.855699864887
Estonia,EST,1999,4140.93660232167,1211.89304086773
Ethiopia,ETH,1999,120.734631499865,6.81116487785708
European Union,EUU,1999,18506.5941717551,741.256177840718
Fragile and conflict affected situations,FCS,1999,657.920628983046,66.117788523792
Finland,FIN,1999,26180.4128562349,1175.18168918557
Fiji,FJI,1999,2327.95720514091,108.090804369404
France,FRA,1999,24576.3152254528,669.944831483605
Gabon,GAB,1999,3751.35318950625,325.159411950872
United Kingdom,GBR,1999,28858.0065333126,988.00995032672
Georgia,GEO,1999,673.537782887275,109.069410026122
Ghana,GHA,1999,403.037326127273,37.458577901234
Guinea,GIN,1999,610.614842942762,18.3177437036259
"Gambia, The",GMB,1999,575.459893151216,22.0072961547141
Guinea-Bissau,GNB,1999,478.733190989909,18.3550556989607
Equatorial Guinea,GNQ,1999,930.912549299779,161.451109697909
Greece,GRC,1999,12742.5404388143,874.463436566855
Grenada,GRD,1999,4516.28332446682,214.623173155937
Greenland,GRL,1999,20170.322763798,840.453758064621
Guatemala,GTM,1999,1603.64776144934,85.9129391041352
Guyana,GUY,1999,908.790631391797,245.843512883982
High income,HIC,1999,21976.6114511313,1280.92024299527
"Hong Kong SAR, China",HKG,1999,25091.6665997966,578.539830439869
Honduras,HND,1999,999.004383328908,82.8000832967562
Heavily indebted poor countries (HIPC),HPC,1999,359.069926606546,18.2208999956963
Croatia,HRV,1999,5269.03394637289,481.699344106693
Haiti,HTI,1999,509.578585275375,17.5627994615161
Hungary,HUN,1999,4801.95949584162,626.750016243888
IBRD only,IBD,1999,1374.62285849786,159.897563094554
IDA & IBRD total,IBT,1999,1162.7426663957,131.79878472713
IDA total,IDA,1999,408.990256378247,28.8851654806652
IDA blend,IDB,1999,530.021605991589,55.0235655765461
Indonesia,IDN,1999,657.268934667018,130.414526721445
IDA only,IDX,1999,345.770052362828,15.3857967011557
India,IND,1999,441.927991436397,110.32753900409
Ireland,IRL,1999,26338.1077543817,1167.07232644946
Iraq,IRQ,1999,1560.36466710272,337.157366276263
Iceland,ISL,1999,32834.4215745364,815.913981163452
Israel,ISR,1999,19823.2138876277,1018.19111826286
Italy,ITA,1999,22049.9990620261,836.817274178644
Jamaica,JAM,1999,3431.56813468335,415.653980063286
Jordan,JOR,1999,1544.58750592979,327.962833047681
Japan,JPN,1999,36610.1683163197,1023.02162917194
Kazakhstan,KAZ,1999,1091.54727722159,855.088474404427
Kenya,KEN,1999,433.721235701305,34.491672893423
Kyrgyz Republic,KGZ,1999,258.048055936976,104.928059154456
Cambodia,KHM,1999,286.753596443196,16.1595787595174
Kiribati,KIR,1999,887.496019475758,38.4203801486269
St. Kitts and Nevis,KNA,1999,9116.28627997718,345.834594958571
Kuwait,KWT,1999,15853.6264423466,3055.82839545073
Lao PDR,LAO,1999,272.325307005412,18.5298617472956
Lebanon,LBN,1999,4086.93872789633,515.748953226985
Liberia,LBR,1999,156.573166945696,15.8402930857911
Libya,LBY,1999,6894.51875534758,926.794662858167
St. Lucia,LCA,1999,5882.83398968649,232.183380490706
Least developed countries: UN classification,LDC,1999,300.790832873041,17.4461779919963
Low income,LIC,1999,298.372775964067,41.9417218373964
Liechtenstein,LIE,1999,82682.284882177,132.781313911788
Sri Lanka,LKA,1999,829.356379527539,50.8613155272406
Lower middle income,LMC,1999,540.247034057987,137.593421449892
Low & middle income,LMY,1999,1100.00554776472,221.630238033026
Lesotho,LSO,1999,455.650054387377,44.1621261969152
Late-demographic dividend,LTE,1999,1539.83588141158,204.615856153953
Lithuania,LTU,1999,3127.51176667183,414.672267154612
Luxembourg,LUX,1999,50872.4492684624,1960.90147856944
Latvia,LVA,1999,3063.89794599707,313.782051495224
"Macao SAR, China",MAC,1999,15318.6006770368,323.387136202693
Morocco,MAR,1999,1635.65673828125,126.990757297504
Moldova,MDA,1999,399.499818596336,165.859760025591
Madagascar,MDG,1999,267.360530991414,13.3331258009532
Maldives,MDV,1999,2124.06007530631,176.299110920398
Mexico,MEX,1999,6499.97182950425,421.865361725687
Marshall Islands,MHL,1999,2257.92000318712,140.506412878618
Middle income,MIC,1999,1156.99314507115,249.771519459475
North Macedonia,MKD,1999,1915.39281060996,604.541656536412
Mali,MLI,1999,364.415678427556,7.01842268332052
Malta,MLT,1999,10609.1104477299,686.174484252532
Myanmar,MMR,1999,189.490155849067,21.057003623015
Montenegro,MNE,1999,1367.90257335097,25.9846483157619
Mongolia,MNG,1999,448.660368337533,353.961461584171
Mozambique,MOZ,1999,354.406245723711,7.44579792430167
Mauritania,MRT,1999,781.337033563197,55.9346578068044
Mauritius,MUS,1999,3745.69625069831,222.78397496749
Malawi,MWI,1999,233.935986197873,9.49269341166191
Malaysia,MYS,1999,3527.81581379249,526.62354800427
North America,NAC,1999,33320.9396278081,1815.27663859582
Namibia,NAM,1999,2177.78733370092,103.644768467869
New Caledonia,NCL,1999,16692.6835119189,871.513400356432
Niger,NER,1999,228.271656116064,9.46255499504787
Nigeria,NGA,1999,480.669363941805,45.5179368688291
Nicaragua,NIC,1999,980.219744675246,79.101662681261
Netherlands,NLD,1999,28318.7466538357,1129.4970408121
Norway,NOR,1999,36393.2927471088,1012.23525996249
Nepal,NPL,1999,208.646667913743,14.9178182171834
Nauru,NRU,1999,2682.69486680046,566.47387765819
New Zealand,NZL,1999,15322.2238340267,898.78436823834
OECD members,OED,1999,22708.4528563704,1001.98757647001
Oman,OMN,1999,7915.44169380534,1004.60878097981
Other small states,OSS,1999,4829.25338074138,330.289439296247
Pakistan,PAK,1999,418.249257055367,78.7900597830407
Panama,PAN,1999,3950.34144236614,207.373989399538
Peru,PER,1999,1916.53397367908,124.008358600376
Philippines,PHL,1999,1101.43515975318,100.95080879276
Palau,PLW,1999,7629.56986402836,925.96032122669
Papua New Guinea,PNG,1999,649.994719718763,50.3745540086905
Poland,POL,1999,4415.50067547826,887.076069801323
Pre-demographic dividend,PRE,1999,448.838902293491,22.3727446587561
